Date,Source,Site ID,POC,DailyMax,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
12/19/2020,AQS,080310027,1,36.9,ppb,34,I-25,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.73217,-105.0153
12/20/2020,AQS,080310027,1,37.3,ppb,35,I-25,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.73217,-105.0153
12/21/2020,AQS,080310027,1,35.4,ppb,33,I-25,21,88.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.73217,-105.0153
12/22/2020,AQS,080310027,1,44.4,ppb,42,I-25,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.73217,-105.0153
12/23/2020,AQS,080310027,1,24.7,ppb,23,I-25,21,88.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.73217,-105.0153
12/24/2020,AQS,080310027,1,38.3,ppb,36,I-25,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.73217,-105.0153
12/25/2020,AQS,080310027,1,41.4,ppb,39,I-25,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.73217,-105.0153
12/26/2020,AQS,080310027,1,37.3,ppb,35,I-25,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.73217,-105.0153
12/27/2020,AQS,080310027,1,24.8,ppb,23,I-25,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.73217,-105.0153
12/28/2020,AQS,080310027,1,33.3,ppb,31,I-25,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.73217,-105.0153
12/29/2020,AQS,080310027,1,39.8,ppb,37,I-25,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.73217,-105.0153
12/30/2020,AQS,080310027,1,46.1,ppb,43,I-25,22,92.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.73217,-105.0153
12/31/2020,AQS,080310027,1,53.7,ppb,50,I-25,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.73217,-105.0153
01/01/2020,AQS,080310028,1,57.6,ppb,54,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
01/02/2020,AQS,080310028,1,53.1,ppb,50,Globeville,19,79.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
01/03/2020,AQS,080310028,1,52.2,ppb,49,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
01/04/2020,AQS,080310028,1,41.8,ppb,39,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
01/05/2020,AQS,080310028,1,46,ppb,43,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
01/06/2020,AQS,080310028,1,51.1,ppb,48,Globeville,21,88.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
01/07/2020,AQS,080310028,1,57.4,ppb,54,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
01/08/2020,AQS,080310028,1,52.8,ppb,49,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
01/09/2020,AQS,080310028,1,36.5,ppb,34,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
01/10/2020,AQS,080310028,1,48.3,ppb,45,Globeville,22,92.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
01/11/2020,AQS,080310028,1,46.9,ppb,43,Globeville,22,92.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
01/12/2020,AQS,080310028,1,48.1,ppb,45,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
01/13/2020,AQS,080310028,1,59.6,ppb,56,Globeville,22,92.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
01/14/2020,AQS,080310028,1,70.6,ppb,68,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
01/15/2020,AQS,080310028,1,45.5,ppb,42,Globeville,20,83.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
01/16/2020,AQS,080310028,1,46.7,ppb,43,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
01/17/2020,AQS,080310028,1,64,ppb,62,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
01/18/2020,AQS,080310028,1,49.4,ppb,46,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
01/19/2020,AQS,080310028,1,57.5,ppb,54,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
01/20/2020,AQS,080310028,1,58.5,ppb,55,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
01/21/2020,AQS,080310028,1,77.3,ppb,76,Globeville,22,92.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
01/22/2020,AQS,080310028,1,58.2,ppb,55,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
01/23/2020,AQS,080310028,1,54.1,ppb,51,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
01/24/2020,AQS,080310028,1,63.9,ppb,61,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
01/25/2020,AQS,080310028,1,48.1,ppb,45,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
01/26/2020,AQS,080310028,1,46.9,ppb,43,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
01/27/2020,AQS,080310028,1,48.7,ppb,45,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
01/28/2020,AQS,080310028,1,53.7,ppb,50,Globeville,21,88.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
01/29/2020,AQS,080310028,1,46.9,ppb,43,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
01/30/2020,AQS,080310028,1,52.1,ppb,49,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
01/31/2020,AQS,080310028,1,58.2,ppb,55,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
02/01/2020,AQS,080310028,1,56.2,ppb,53,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
02/02/2020,AQS,080310028,1,42.4,ppb,40,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
02/03/2020,AQS,080310028,1,12.3,ppb,11,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
02/04/2020,AQS,080310028,1,40,ppb,38,Globeville,21,88.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
02/05/2020,AQS,080310028,1,54.4,ppb,51,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
02/06/2020,AQS,080310028,1,60.1,ppb,57,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
02/07/2020,AQS,080310028,1,40.9,ppb,38,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
02/08/2020,AQS,080310028,1,85.6,ppb,84,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
02/09/2020,AQS,080310028,1,45.9,ppb,42,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
02/10/2020,AQS,080310028,1,45.7,ppb,42,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
02/11/2020,AQS,080310028,1,68,ppb,66,Globeville,21,88.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
02/12/2020,AQS,080310028,1,74.3,ppb,72,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
02/13/2020,AQS,080310028,1,49.4,ppb,46,Globeville,18,75.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
02/14/2020,AQS,080310028,1,85.8,ppb,84,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
02/15/2020,AQS,080310028,1,48.6,ppb,45,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
02/16/2020,AQS,080310028,1,56.7,ppb,53,Globeville,19,79.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
02/17/2020,AQS,080310028,1,46,ppb,43,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
02/18/2020,AQS,080310028,1,42.8,ppb,40,Globeville,21,88.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
02/19/2020,AQS,080310028,1,45.5,ppb,42,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
02/20/2020,AQS,080310028,1,51.6,ppb,48,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
02/21/2020,AQS,080310028,1,64.8,ppb,62,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
02/22/2020,AQS,080310028,1,61.8,ppb,58,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
02/24/2020,AQS,080310028,1,51.1,ppb,48,Globeville,19,79.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
02/25/2020,AQS,080310028,1,18.7,ppb,17,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
02/26/2020,AQS,080310028,1,46.3,ppb,43,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
02/27/2020,AQS,080310028,1,40,ppb,38,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
02/28/2020,AQS,080310028,1,52.3,ppb,49,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
02/29/2020,AQS,080310028,1,52.2,ppb,49,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
03/01/2020,AQS,080310028,1,45.1,ppb,42,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
03/02/2020,AQS,080310028,1,33.2,ppb,31,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
03/03/2020,AQS,080310028,1,54.3,ppb,51,Globeville,22,92.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
03/04/2020,AQS,080310028,1,42.3,ppb,40,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
03/05/2020,AQS,080310028,1,40.7,ppb,38,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
03/06/2020,AQS,080310028,1,48.6,ppb,45,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
03/07/2020,AQS,080310028,1,41.6,ppb,39,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
03/08/2020,AQS,080310028,1,46.9,ppb,43,Globeville,22,92.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
03/09/2020,AQS,080310028,1,46.2,ppb,43,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
03/10/2020,AQS,080310028,1,46.3,ppb,43,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
03/11/2020,AQS,080310028,1,54.8,ppb,51,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
03/12/2020,AQS,080310028,1,40.2,ppb,38,Globeville,22,92.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
03/13/2020,AQS,080310028,1,30,ppb,28,Globeville,22,92.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
03/14/2020,AQS,080310028,1,19.4,ppb,18,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
03/15/2020,AQS,080310028,1,35.9,ppb,33,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
03/16/2020,AQS,080310028,1,47,ppb,44,Globeville,21,88.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
03/17/2020,AQS,080310028,1,32.4,ppb,30,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
03/18/2020,AQS,080310028,1,50.3,ppb,47,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
03/21/2020,AQS,080310028,1,47.5,ppb,44,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
03/22/2020,AQS,080310028,1,43.5,ppb,41,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
03/23/2020,AQS,080310028,1,49.2,ppb,46,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
03/24/2020,AQS,080310028,1,43.1,ppb,41,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
03/25/2020,AQS,080310028,1,47.9,ppb,44,Globeville,22,92.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
03/26/2020,AQS,080310028,1,39.8,ppb,37,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
03/27/2020,AQS,080310028,1,21.6,ppb,20,Globeville,19,79.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
03/28/2020,AQS,080310028,1,43,ppb,41,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
03/29/2020,AQS,080310028,1,41.1,ppb,39,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
03/30/2020,AQS,080310028,1,40.5,ppb,38,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
03/31/2020,AQS,080310028,1,40.7,ppb,38,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
04/01/2020,AQS,080310028,1,44.6,ppb,42,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
04/02/2020,AQS,080310028,1,15.6,ppb,14,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
04/03/2020,AQS,080310028,1,35.7,ppb,33,Globeville,21,88.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
04/04/2020,AQS,080310028,1,34.8,ppb,32,Globeville,22,92.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
04/05/2020,AQS,080310028,1,45.3,ppb,42,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
04/06/2020,AQS,080310028,1,47.9,ppb,44,Globeville,21,88.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
04/07/2020,AQS,080310028,1,42.9,ppb,40,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
04/08/2020,AQS,080310028,1,49.2,ppb,46,Globeville,18,75.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
04/09/2020,AQS,080310028,1,33.1,ppb,31,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
04/10/2020,AQS,080310028,1,42,ppb,40,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
04/11/2020,AQS,080310028,1,44.7,ppb,42,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
04/12/2020,AQS,080310028,1,6.1,ppb,6,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
04/13/2020,AQS,080310028,1,22.5,ppb,21,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
04/14/2020,AQS,080310028,1,40.1,ppb,38,Globeville,22,92.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
04/15/2020,AQS,080310028,1,41.5,ppb,39,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
04/16/2020,AQS,080310028,1,63.8,ppb,61,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
04/17/2020,AQS,080310028,1,56.4,ppb,53,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
04/18/2020,AQS,080310028,1,43.7,ppb,41,Globeville,22,92.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
04/19/2020,AQS,080310028,1,22.4,ppb,21,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
04/20/2020,AQS,080310028,1,43.7,ppb,41,Globeville,21,88.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
04/21/2020,AQS,080310028,1,45.8,ppb,42,Globeville,22,92.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
04/22/2020,AQS,080310028,1,49.2,ppb,46,Globeville,22,92.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
04/23/2020,AQS,080310028,1,30.3,ppb,28,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
04/24/2020,AQS,080310028,1,35.2,ppb,33,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
04/25/2020,AQS,080310028,1,35,ppb,33,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
04/26/2020,AQS,080310028,1,27.8,ppb,25,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
04/27/2020,AQS,080310028,1,36.7,ppb,34,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
04/28/2020,AQS,080310028,1,36.6,ppb,34,Globeville,18,75.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
04/29/2020,AQS,080310028,1,41.3,ppb,39,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
04/30/2020,AQS,080310028,1,50.1,ppb,47,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
05/01/2020,AQS,080310028,1,37.7,ppb,35,Globeville,22,92.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
05/02/2020,AQS,080310028,1,12.4,ppb,11,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
05/03/2020,AQS,080310028,1,18.9,ppb,17,Globeville,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
05/04/2020,AQS,080310028,1,19.9,ppb,18,Globeville,22,92.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,031,Denver,39.7861,-104.9886
